,elo_diff,winrate_10_diff,winrate_30_diff,experience_diff,rank_diff,h2h_winrate,_map
3595,106.1110544509911,0.7,0.7,20,-63,0.5,Cache
3596,64.63080996708277,-0.4,-0.3333333333333333,20,-63,0.0,Mirage
3597,-86.71422112739947,0.0,0.3,154,-17,0.5,Mirage
3598,-10.596712280253088,0.2,0.3,154,-17,1.0,Train
3599,119.97043051612172,0.2999999999999999,0.0,190,-39,1.0,Mirage
3600,-152.22975087949703,0.0999999999999999,-0.0666666666666666,-835,7,0.0,Nuke
3601,-52.66355014147871,0.25,0.25,7,113,0.5,Cache
3602,-15.849867731194765,0.3333333333333333,0.3333333333333333,7,113,1.0,Mirage
3603,89.5401349135152,-0.2,-0.3333333333333333,311,-13,0.0,Overpass
3604,113.4710424513271,0.0,-0.2666666666666666,311,-13,0.5,Cache
3605,135.37636259719807,0.2,-0.1999999999999999,311,-13,0.6666666666666666,Cobblestone
3606,96.64944831530464,0.1999999999999999,-0.0333333333333333,190,-39,1.0,Cache
3607,49.571443476563445,0.3999999999999999,0.1999999999999999,-271,-36,0.5714285714285714,Cobblestone
3608,-122.97070413222514,-1.0,-1.0,-6,36,0.0,Nuke
3609,228.3084969281574,0.3,0.2333333333333333,229,-20,1.0,Mirage
3610,213.84391060409484,0.1,0.2333333333333333,229,-20,1.0,Train
3611,198.35695243743,0.1,0.2333333333333333,229,-20,1.0,Cache
3612,101.9137157523794,0.2,0.1666666666666666,68,-48,1.0,Cache
3613,124.78737950453184,0.2,0.1666666666666666,68,-48,1.0,Dust2
3614,80.36504839640725,0.1,0.1,-235,-9,0.75,Overpass
3615,76.88139733601906,0.2,0.1,68,-48,0.5,Cobblestone
3616,162.09665933416431,0.3,0.2333333333333334,-26,-34,0.0,Cache
3617,180.1635732958273,0.4,0.2333333333333334,-26,-34,0.3333333333333333,Train
3618,196.91294881265617,0.5,0.2666666666666667,-26,-34,0.5,Cobblestone
3619,-99.9288225288667,-1.0,-1.0,-6,36,0.5,Cobblestone
3620,-27.186639050277563,0.4,0.4,5,-5,0.5,Dust2
3621,13.036475954588012,0.2,0.1999999999999999,-271,-36,0.5,Mirage
3622,37.66090021041941,0.1999999999999999,0.1,-321,1,0.2222222222222222,Mirage
3623,-88.81222708975065,-0.1,-0.2596153846153846,11,-53,0.5,Overpass
3624,-203.2586576024005,-0.6,-0.4666666666666667,393,4,0.0,Nuke
3625,-83.51246308294844,-0.7142857142857143,-0.7142857142857143,5,-5,0.0,Overpass
3626,-56.68775517805193,-0.6666666666666667,-0.6666666666666667,5,-5,0.0,Cache
3627,-186.9906929167464,-0.4999999999999999,-0.4666666666666667,393,4,0.0,Cobblestone
3628,65.0740533390665,0.0,0.0333333333333333,-148,-9,0.5,Train
3629,106.5949366242155,0.0999999999999999,0.0333333333333333,-148,-9,0.6,Mirage
3630,148.38083362394855,0.1,0.1333333333333333,131,-103,1.0,Cobblestone
3631,127.63466440914272,0.0,0.0666666666666666,131,-103,0.5,Dust2
3632,27.149627540238043,-0.2,0.0,-148,-9,0.4285714285714285,Cache
3633,111.33581970543833,0.8,0.6,-320,-52,1.0,Train
3634,36.90176323292303,-0.125,-0.125,7,8,0.0,Train
3635,-33.163121219475215,0.1666666666666666,0.0,151,-16,0.0,Overpass
3636,-1.281115811501877,0.3,0.1333333333333333,151,-16,0.0,Train
3637,33.82442359123979,0.5,0.3333333333333333,151,-16,0.5,Cache
3638,87.20300182386859,0.7,0.6,-320,-52,0.5,Cobblestone
3639,223.41893845496384,0.7,0.6,109,3,0.5,Mirage
3640,72.36455651516917,0.8,0.5789473684210527,18,-5,1.0,Dust2
3641,-111.5203953259977,-0.2,-0.0612648221343873,1,-64,0.0,Cobblestone
3642,237.27578223081923,0.7,0.6,109,3,1.0,Train
3643,-87.40506038209855,-0.0999999999999999,-0.0173160173160172,1,-64,0.5,Mirage
3644,44.43500230136533,0.8,0.5555555555555556,18,-5,0.5,Train
3645,-1.3787658642345375,0.2,0.1666666666666666,169,7,0.5454545454545454,Cobblestone
3646,75.77204664853912,1.0,1.0,7,8,0.5,Mirage
3647,-133.58778320127908,-0.3,-0.1014492753623188,1,-64,0.0,Cache
3648,65.30314969056599,0.2,0.2333333333333332,168,7,0.6,Mirage
3649,55.33945872062441,0.3,0.2333333333333332,168,7,0.5833333333333334,Dust2
3650,-208.41384550694303,0.3,0.0789473684210526,-645,10,0.5,Cache
3651,-305.48571586028675,-0.4,-0.3999999999999999,0,68,0.0,Mirage
3652,-295.6140683851188,-0.3,-0.3666666666666666,0,68,0.0,Train
3653,-170.85374740470706,-0.4,-0.18,134,-79,0.0,Cobblestone
3654,-152.02572217919533,-0.1999999999999999,-0.125,134,-79,0.0,Cache
3655,-173.22192788490997,0.1999999999999999,0.1333333333333333,-649,10,1.0,Mirage
3656,-126.4701202638464,0.2999999999999999,0.1857142857142857,-649,10,1.0,Cobblestone
3657,-145.62415376456374,-0.4,-0.1121212121212121,-24,81,0.0,Mirage
3658,163.1533953417179,0.1,-0.0666666666666666,41,-46,1.0,Mirage
3659,143.68074777749143,-0.1,-0.0999999999999999,41,-46,1.0,Cobblestone
3660,106.84502329369344,0.3999999999999999,0.2999999999999999,168,7,0.6428571428571429,Cache
3661,82.28517654820962,0.3999999999999999,0.2999999999999999,168,7,0.6153846153846154,Cache
3662,-124.6351570166812,-0.3,-0.0333333333333333,-24,81,0.5,Cache
3663,-164.94557178170498,-0.5,-0.1833333333333333,-24,81,0.0,Train
3664,79.8839176738934,0.5,0.35,17,63,1.0,Cache
3665,-54.65861982322804,0.0,0.0666666666666666,-130,-33,0.0,Cache
3666,-109.0741538158884,-0.4,-0.4666666666666667,-468,53,0.0,Mirage
3667,-84.72667037165525,-0.3,-0.4666666666666667,-468,53,0.0,Cache
3668,-58.02151871346291,-0.2,-0.4666666666666667,-468,53,0.5,Dust2
3669,238.97603515762464,0.1999999999999999,0.2333333333333333,-46,-9,1.0,Overpass
3670,22.830731517165987,0.4,0.4,183,1,0.5,Dust2
3671,225.23217599591865,0.1999999999999999,0.2,-46,-9,0.5,Train
3672,-74.62092198803657,-0.4,-0.0666666666666666,613,11,0.5,Dust2
3673,8.072443748892738,-0.4444444444444444,-0.4444444444444444,-9,44,0.5,Train
3674,52.70096839232065,0.4,0.3157894736842105,17,63,0.5,Mirage
3675,-46.91596807650103,-0.4,0.0,613,11,0.6,Overpass
3676,237.2966292844235,0.4,0.3666666666666667,-105,-41,0.5,Cache
3677,177.84623527878762,0.6,0.3,123,-72,0.5,Cobblestone
3678,52.730964888029575,0.5,0.4333333333333333,183,1,1.0,Cache
3679,130.7610915615062,0.3999999999999999,0.3,123,-72,0.0,Cache
3680,-81.6654997143819,-0.0999999999999999,0.0333333333333333,-130,-33,0.0,Cobblestone
3681,-66.79357319620817,0.0999999999999999,-0.2666666666666666,-402,-9,0.7,Mirage
3682,-66.00731648866326,0.2,0.0869565217391304,19,29,1.0,Overpass
3683,-107.61364578959795,0.1,0.0454545454545454,19,29,0.5,Cobblestone
3684,-78.61741098529683,-0.0999999999999999,0.1,-109,-10,0.2857142857142857,Nuke
3685,-51.30909548311229,0.0999999999999999,0.1,-109,-10,0.3333333333333333,Cobblestone
3686,-92.71634346995164,0.0,-0.2666666666666666,-402,-9,0.6363636363636364,Cobblestone
3687,-30.93206562057321,-0.1999999999999999,-0.1333333333333333,-209,4,0.4,Dust2
3688,48.8479949042478,-0.1,0.0333333333333333,-160,-8,0.4545454545454545,Overpass
3689,18.55538611493944,-0.3,0.0,-160,-8,0.4,Cobblestone
3690,-69.22485850681278,-0.3,-0.2,-209,4,0.25,Cache
3691,-111.12450951246456,-0.3,-0.2666666666666666,-209,4,0.0,Mirage
3692,-106.2793577939201,-0.1999999999999999,0.0,-130,-33,0.0,Mirage
3693,-21.265255801261446,0.1999999999999999,0.1,-109,-10,0.4,Dust2
3694,-3.418546396031388,0.5,0.3,268,-18,1.0,Mirage
3695,88.66896575808346,0.8,0.5666666666666667,39,-7,0.5,Cache
3696,-78.06672522222857,0.3,0.2333333333333333,268,-18,0.5,Nuke
3697,-38.99512446440235,0.4,0.2666666666666666,268,-18,1.0,Train
3698,166.15657068218934,0.8,0.6,36,-7,1.0,Cobblestone
3699,179.775233857991,0.1999999999999999,0.2333333333333332,349,-30,0.6666666666666666,Nuke
3700,-81.30073942034073,-0.3999999999999999,-0.1999999999999999,-169,-3,1.0,Overpass
3701,132.5522676197536,0.0999999999999999,0.1999999999999999,349,-30,0.5,Cobblestone
3702,7.218273390183185,-0.3,-0.0333333333333333,54,-2,0.2727272727272727,Cobblestone
3703,-105.94641100407102,-0.4999999999999999,-0.2333333333333333,-169,-3,0.5,Mirage
3704,-27.290079369568048,-0.3,-0.0666666666666666,54,-2,0.2,Train
3705,-81.56201005483399,-0.0999999999999999,-0.4,15,-7,0.8,Mirage
3706,-270.92050005605915,-0.3,-0.4,510,-7,0.5,Mirage
3707,-73.02899730957688,-0.0999999999999999,-0.0666666666666666,-28,4,0.45,Cache
3708,-98.40011673650817,-0.0999999999999999,-0.0999999999999999,-28,4,0.4285714285714285,Train
3709,107.03063759045904,-0.4,-0.3,82,-104,0.5,Nuke
3710,129.47319079921385,-0.0666666666666666,0.0666666666666666,82,-104,1.0,Train
3711,150.07124585811357,0.0999999999999999,0.2666666666666667,82,-104,1.0,Cache
3712,-54.54491172202961,-0.0999999999999999,-0.3666666666666667,15,-7,1.0,Cache
3713,-8.176329471188865,0.3,0.0666666666666666,-53,-58,0.5,Cobblestone
3714,-379.1325975766711,-0.5,-0.4818181818181818,-804,57,1.0,Cache
3715,-218.03807598846788,-0.0999999999999999,-0.3333333333333333,510,-7,1.0,Cache
3716,-168.23415341384407,0.0,-0.2666666666666667,510,-7,1.0,Dust2
3717,9.725218039252468,0.0999999999999999,-0.0333333333333333,-312,1,0.2857142857142857,Mirage
3718,-23.170273777706825,0.0,-0.0333333333333333,-312,1,0.25,Cobblestone
3719,18.30800819714796,0.4,0.0,-319,-6,0.75,Cobblestone
3720,-15.376662669854795,0.4,-0.0333333333333333,-319,-6,0.6,Dust2
3721,-321.6181296644088,-0.3999999999999999,-0.418840579710145,-804,57,1.0,Mirage
3722,-22.39672412928485,0.0,-0.0333333333333333,-133,-3,0.6923076923076923,Mirage
3723,24.57659931264948,0.4999999999999999,0.0999999999999999,-53,-58,1.0,Dust2
3724,-52.33676218632718,-0.0999999999999999,-0.0666666666666666,-133,-3,0.6428571428571429,Cobblestone
3725,-44.834569657012935,0.4,0.3333333333333333,20,-1,1.0,Train
3726,17.57324666393879,0.0,-0.0499999999999999,132,-15,1.0,Cobblestone
3727,-15.889181641415234,-0.1,-0.1017543859649122,132,-15,0.5,Cache
3728,87.68777948540992,0.2,0.4333333333333333,461,-25,0.5,Cache
3729,-49.43455626238324,0.4,0.3333333333333333,18,-1,0.5,Mirage
3730,26.82618762253537,0.9,0.1999999999999999,-453,3,0.0,Cache
3731,-263.8943786654136,-0.7000000000000001,-0.5,624,3,0.0,Cache
3732,-251.72486743688975,-0.6,-0.4666666666666667,624,3,0.0,Dust2
3733,276.03863209829365,0.4,0.2666666666666667,-438,-40,0.5,Nuke
3734,-213.7853550978164,-0.5,-0.3333333333333333,-737,68,0.5,Dust2
3735,286.888153882461,0.5,0.3,-438,-40,1.0,Cobblestone
3736,-7.639697233251582,0.7000000000000001,0.1999999999999999,-453,3,0.0,Cobblestone
3737,-51.465812186417,-0.2,-0.1333333333333333,314,-9,0.0,Mirage
3738,-228.25371545217808,-0.5,-0.3666666666666667,-737,68,0.0,Mirage
3739,111.77866082037508,0.2,0.4666666666666667,461,-25,1.0,Cobblestone
3740,93.50706291178813,0.0999999999999999,0.0,-781,-10,1.0,Mirage
3741,67.66129346269327,0.0999999999999999,-0.0333333333333333,-781,-10,0.5,Overpass
3742,-14.760004758064724,-0.1,-0.0666666666666667,314,-9,0.3333333333333333,Cobblestone
3743,-263.8784256713959,-0.5,-0.5333333333333334,302,-3,0.0,Dust2
3744,18.598624674745903,0.0,-0.0333333333333333,314,-9,0.5,Train
3745,58.82118437119311,-0.0999999999999999,0.1166666666666667,10,-47,1.0,Cache
3746,-251.7079549195876,-0.5,-0.5,302,-3,0.0,Cache
3747,-238.78748824632223,-0.4,-0.4333333333333333,302,-3,0.5,Mirage
3748,-241.81078982468512,-0.5,-0.4,-737,68,0.0,Cobblestone
3749,29.534917054428437,-0.3,0.0798548094373866,10,-47,0.5,Nuke
3750,85.45472796529316,0.0999999999999999,0.1666666666666666,10,-47,1.0,Dust2
3751,358.60464745445483,0.9,0.3333333333333333,-7,-42,0.5,Overpass
3752,512.2682676963857,0.6000000000000001,0.4461538461538461,349,-30,0.5,Mirage
3753,515.4548751139994,0.7,0.4571428571428571,349,-30,1.0,Nuke
3754,518.5863956572218,0.9,0.5,349,-30,1.0,Overpass
3755,334.7901616199804,0.5,0.5666666666666667,743,-15,0.5,Cobblestone
3756,290.5539393500335,0.6000000000000001,0.4333333333333333,-297,-38,1.0,Cobblestone
3757,342.92200389543154,0.5,0.6000000000000001,743,-15,1.0,Train
3758,300.67123686413333,0.6000000000000001,0.4666666666666667,-297,-38,1.0,Train
3759,310.302272095958,0.6000000000000001,0.5,-297,-38,1.0,Cache
3760,328.75020652163266,0.4,0.2357142857142856,338,-20,1.0,Mirage
3761,53.66018243476128,0.3142857142857143,0.1809523809523809,-41,56,0.5,Cache
3762,365.8120696526978,1.0,0.4,-7,-42,1.0,Mirage
3763,302.4340311024448,0.1,0.4777777777777778,800,-41,1.0,Mirage
3764,292.4072774089482,0.1,0.4549019607843138,800,-41,0.5,Cache
3765,-16.78534196806504,-0.0444444444444444,-0.0444444444444444,-41,56,0.0,Mirage
3766,297.5731095940682,0.3,0.2517241379310344,340,-20,1.0,Cobblestone
3767,-63.26377763857931,0.0999999999999999,0.1,-330,2,1.0,Overpass
3768,-104.61845548714632,0.0,0.1,-330,2,0.5,Mirage
3769,319.9943184658744,0.3,0.1851851851851851,338,-20,0.5,Nuke
3770,16.756822879251104,0.125,0.0583333333333333,-41,56,0.0,Nuke
3771,-182.5820455222424,-0.3,-0.2333333333333334,23,47,0.0,Cache
3772,-99.37013959029582,-0.0999999999999999,-0.2487179487179486,-11,-17,0.5,Dust2
3773,-215.5842980084185,-0.3999999999999999,-0.2333333333333333,15,-20,0.5,Cobblestone
3774,-229.93703089074413,-0.4999999999999999,-0.2666666666666666,15,-20,0.0,Mirage
3775,-145.36822622324144,-0.3,-0.1333333333333334,23,47,0.5,Cobblestone
3776,-164.70952155973282,-0.3,-0.2,23,47,0.0,Dust2
3777,-58.45946660731806,0.0999999999999999,-0.1925925925925926,-11,-17,1.0,Cobblestone
3778,-134.10331051893672,-0.6,-0.3,24,-4,0.0,Train
3779,-180.2273075618957,-0.4999999999999999,-0.2948717948717949,-14,13,0.0,Dust2
3780,-142.60921950632542,-0.3,-0.2166666666666666,-14,13,0.5,Overpass
3781,-90.33083808161336,-0.4,-0.3,24,-4,0.3333333333333333,Overpass
3782,-50.19358901110945,-0.2,-0.3,24,-4,0.5,Mirage
3783,-22.522327829608457,0.3999999999999999,0.0666666666666666,-35,54,0.5,Mirage
3784,11.54915443322716,0.4666666666666666,0.1666666666666666,-35,54,1.0,Overpass
3785,-162.16553413358974,-0.3999999999999999,-0.2581818181818182,-14,13,0.0,Mirage
3786,-21.125394321680236,0.0999999999999999,-0.1380952380952381,-11,-17,1.0,Mirage
3787,-110.89918053604924,-0.2999999999999999,-0.0333333333333333,-233,64,0.5,Cobblestone
3788,-69.01830061592136,-0.0999999999999999,0.0,-233,64,1.0,Cache
3789,-30.74379884464679,0.0999999999999999,0.0333333333333333,-233,64,1.0,Mirage
3790,-9.995215883881656,0.2,0.3333333333333333,64,-60,0.5,Cache
3791,-41.074876365981936,-0.2333333333333333,-0.0333333333333333,64,-60,0.0,Train
3792,-405.6823372433989,-0.4999999999999999,-0.45,-90,14,0.5,Train
3793,-69.30926768590803,-0.5,-0.2333333333333333,64,-60,0.0,Mirage
3794,-411.3298062341848,-0.4999999999999999,-0.4666666666666667,-90,14,0.0,Mirage
3795,-230.63836733773405,-0.4,-0.3318840579710145,-11,15,0.0,Overpass
3796,-193.2199755120855,0.0,-0.1904761904761904,-9,15,0.5,Mirage
